UserID,pref
1690,"2558,2652,2899,3178,288,2776,803,310,2163,2512,1132,2401,526,3652,1124,2232,2932,1,3278,893,145,1619,2960,3249,1295,2111"
1691,"803,254,1108,1132,1107,2600,3652,1121,1004,1179,3509,3665,863,2666,859,3249,2711,3190,1118,577,1105,1109,2758,3092,1296,2132,1168,2593,1486"
1692,"1136,864,310,2652,1132,1124,1156,1119,1174,1125,2558,803,859,528,1111,1118,1139,1168,3239,2786,1117,1141,1773,108,1159,3310,1486,1202"
1693,"863,852,1289,853,1213,2558,803,2132,1159,288,2204,1115,1156,1296,254,844,1118,1112,1119,1144,714,2512,2375,2600,1132,1161"
1694,"1105,852,1067,580,576,709,2375,2496,1107,1149,1108,1840,594,254,1121,2786,528,848,1174,1125,2489,859,1111,1399,972,909,1744"
1695,"1109,2899,1108,1107,514,254,714,1111,2375,2786,528,1110,1060,310,2204,2163,1276,576,2776,972,1051,1840,1149,1112,3509,2709,3551"
1696,"803,1849,1479,310,1564,594,1132,1149,145,2375,1575,1109,576,1143,1821,2079,107,972,580,1289,444,1107,1151,2014,1019,340,1295"
1697,"145,310,514,582,1479,893,2558,1108,972,2899,1179,444,2079,575,2204,107,580,964,2512,1619,1187,859,1109,1295,355,577,1900,1575"
1698,"1840,2489,1004,863,2375,240,1119,1110,1112,3193,859,1786,2786,298,1067,1296,576,709,1733,3369"
1699,"853,1140,1197,1161,859,1125,3249,3204,528,839,862,803,288,2652,2006,838,852,1193,1060,1004,850,2786,870,863,1123,2749"
1700,"3652,3249,1121,2600,3551,3665,3509,1060,3702,3178,1107,3092,3385,2945,3511,3278,3342,2427,3384,3706,3648,3670,576,1197,347,3703,3304,2960,2059,2518"
1701,"2558,2204,514,803,580,2786,310,2144,1105,1486,107,145,852,1151,2079,1118,2132,1155,288,2932,860,839,1564,2375"
1702,"2558,310,2375,347,467,2512,1026,107,254,576,2776,1174,2481,2502,1450,1564,1107,1105,288,217,2932,1121,3551,2163,2959,3239,2496,1789,355"
1703,"2375,107,1108,1109,254,576,1849,1407,2709,803,1107,1259,32,1149,1517,1200,1454,1595,1298,577,1274,1213,320,1126,1450,2201,1132,193,1125,540"
1704,"254,1107,1121,288,2496,2427,3551,2839,1109,217,1503,1200,1399,579,1018,2749,1744,1564,102,467,3249,1259,2820,1124,175,2684,1935,2502,1136"
1705,"2652,2375,2481,2502,2496,1399,2899,467,2839,1306,355,582,2163,3249,575,217,1503,2100,3551,3652,2376,368,2491,2489,2866,102,3030"
1706,"2786,1060,1486,853,1161,1168,2600,2401,2496,1140,3204,1009,1026,1067,1187,1193,3249,1157,1296,2132,1004,1008,862,3652,850,709,3190,2006"
1707,"594,514,288,2652,2558,310,2204,1261,1023,1564,1486,1124,107,576,848,2932,580,1143,2945,1849,1168,2960,2144,2100,2795,3187,977,1140"
1708,"2652,580,1486,2786,528,1161,1121,2481,853,2502,2776,50,2512,2203,1399,2163,3249,1051,2945,1176,1585,1454,217,1179,1107,1193,2401,2558,862,594"
1709,"347,2652,1067,709,3509,964,2456,1920,3166,3430,1134,1505,1009,1282,690,844,3024,2542,1125,2593,3217,336,1901,2839,2512,2214,971,1450"
1710,"2652,2558,2749,1121,2496,347,2945,217,1107,2776,2512,3551,1503,3652,2960,2839,2401,2203,3249,2786,2309,2384,579,47,2866,1023,2502,2958,2489"
1711,"3249,2203,2401,2786,2945,3652,217,1168,1585,3665,2489,3509,3092,576,893,157,1537,2059,1503,1385,993,1343,2868,1564,29,863,1174,580,1088,2160"
1712,"1168,580,310,145,2652,1109,803,2749,1018,107,2375,1144,347,2079,2587,3190,2711,577,2558,972,1782,1564,1289,2014,467,1132,444,1849"
1713,"1789,3511,3384,2711,107,3342,1821,2456,1168,1994,288,3178,3322,3551,1822,2497,3278,2932,1823,1004,1026,2991,1964,1450,1739,3476,738,3127,1194,1477"
1714,"2652,528,1174,1067,2786,1110,709,1149,2758,2375,2899,1505,1184,1134,2711,217,1821,2163,254,1486,1051,1117,1109,714,3319,1008,1108"
1715,"580,1849,310,803,3342,2600,3652,1132,3249,3511,3509,3665,1151,972,3702,3178,1118,1109,3092,2899,3369,3670,2945,1143,738,3648,3278,3322,1168,864"
1716,"2558,580,2899,310,2204,514,2163,355,1026,1454,575,1179,1486,582,2652,2144,107,1136,2375,145,3342,347,577,1575"
1717,"1117,864,1109,1108,528,2587,2456,2489,2375,2786,1110,2652,1174,514,852,1179,1060,1143,844,594,2512,843,1156,1149"
1718,"594,2652,288,1486,107,1018,1124,848,2587,576,3249,467,3652,1168,1585,285,1385,2079,1733,2489,2348,3665,2199,1537,21,2100"
1719,"2652,2481,1051,2899,2163,2502,1399,2512,2776,3295,1179,1121,1407,2204,1136,335,1111,2491,1849,1,1925,2559,575,2144,743,6,528,11,1108,358"
1720,"107,1849,1105,576,254,2652,467,1117,3652,1289,3249,848,1168,1004,3511,2100,3239,3135,1537,3342,2945,1107,3190,3665,1818,3551,1213,3278,2587,1119"
1721,"1450,1789,2375,1385,288,2711,1168,1030,1446,1155,1174,582,864,594,3217,1964,3166,2899,2163,1619,2167,217,496,3167,1180,971,1201,1131,514"
1722,"1125,1818,2463,2263,908,1167,576,1111,1237,1803,528,1162,1289,1187,1149,2447,714,3239,2262,1117,2174,2461,1248,864,1980,1225,2335"
1723,"528,1125,1111,2375,1276,1149,864,738,1259,1109,1278,254,320,1107,1454,308,2959,1575,1540,576,3342,1051,1407,1274,1121,2201,2709,1110,714"
1724,"347,1121,1575,514,1564,310,2652,1849,254,1107,2132,580,1295,288,2899,1095,526,803,145,2079,1619,2558,584,2932,1935,1030,2885,2204"
1725,"1109,1108,514,2375,2652,1200,467,254,1051,1107,1935,1407,1175,1517,2214,32,1121,1450,1149,700,1446,579,1742,310,3702,2711,1546,1125,577"
1726,"1849,972,254,1107,1109,1133,1840,1051,3249,1143,2774,444,1289,1112,909,1276,2899,1446,1111,1131,3042,2489,542,1213,461,576"
1727,"803,1109,576,1174,1140,1107,254,1132,1131,1121,1144,2375,1124,2774,972,1108,3190,2740,850,1004,1149,2889,1203,2439"
1728,"2776,2512,1109,581,2163,1179,575,2899,1191,958,582,1900,355,1839,965,583,1916,1898,1905,968,1130,2557,1728,1901,2496,964,1112,2821"
1729,"803,3652,1132,3249,3665,852,3092,3703,1818,3648,2489,863,3706,3103,1503,2945,2600,2702,580,1537,3664,254,1289,1130,2839,2868,714,1197,3190"
1730,"2652,1849,1168,467,576,1179,107,1149,2587,1486,1421,1143,2945,3249,1450,2593,347,848,2481,1151,2502,2508,1832,1117,108,2375,3702,738,1162,3322"
1731,"2786,1140,3249,3652,576,1537,2100,2945,2456,1197,1450,848,3665,2587,1023,2702,1095,2960,1153,1980,1575,1006,240,1216,3187,2235,2098,1121,1125,34"
1732,"2652,107,1849,347,310,288,3511,1168,803,2502,3342,1051,1789,1132,1124,1105,3322,3384,576,2711,2129,848,2491,1821,2675,3551,3385,3278,1107,2622"
1733,"2203,2945,1289,2749,1117,310,217,2401,1125,864,1018,1119,2508,2899,736,3249,1124,594,1156,1111,254,1170,3442"
1734,"594,310,1124,514,1849,288,852,1136,1143,803,1139,1208,863,108,1013,1202,1141,1159,1174,1105,1773,3310,1172,1778,1777,2054,1766,1181,3236"
1735,"2481,2652,1399,2496,1585,217,2502,1450,743,2839,102,3030,254,2309,2491,175,47,1744,50,1385,993,1503,211,1107,2348,225,428,1121,335"
1736,"1108,1121,1136,1111,1107,972,1151,1155,1051,1131,1296,3295,1782,1149,2014,1019,1276,1778,1202,1211,1125,3132,579,1141,1789,843,2179,1114,1133"
1737,"738,1540,576,2899,308,2558,1149,700,1738,467,2163,1454,347,2652,2776,1849,1121,972,1051,1259,3295"
1738,"2786,2652,2749,2899,2945,1450,2203,580,3342,2558,217,2401,3249,576,2204,2163,803,2587,1,2496,2960,2309,1132,2144,538,2512,3551,848,2489"
1739,"594,514,1105,310,3342,2132,2204,2652,3511,2786,1261,2558,1174,1505,3178,1115,348,259,1479,3278,2512,1159,3322,57,107,1085,1773"
1740,"2652,803,848,844,2786,1132,843,863,1161,714,1130,1176,1486,594,108,850,1118,3204,2456,1157,1115,862,2132,1123,2006,853,2502,852,1773,1193"
1741,"1840,1156,1105,1023,803,1143,3239,310,108,580,1111,528,1136,3187,1849,1179,1026,467,860,1259,738,1118,1132,1162,1051,1766,2335"
1742,"514,1105,107,2512,1849,467,2776,254,1004,1486,1067,709,444,3239,1479,1107,2709,1134,1161,2489,1119,1818,528,2758,1179,1289,1174,859,1815"
1743,"514,2652,254,1125,1486,1161,1213,1289,2899,1175,1108,2512,1112,1130,528,853,2375,1117,1149,3342,1157,576,1176,862,1193,3249,107,3204,859"
1744,"514,580,803,310,2600,1108,1132,1105,1849,1144,288,594,859,2711,1060,3190,1124,1575,145,3239,852,3135,1168,1821,1187,2932,860"
1745,"2558,514,1849,3178,2749,1575,1121,2709,576,1023,1149,3187,1143,2502,2144,1125,2960,2794,1117,2675,2559,2512,860,2503,2404,2776,444,1564,1051,368"
1746,"2335,528,1051,576,864,2652,1004,1925,1126,1107,1595,1110,1149,2774,254,2496,1067,2709,3462,1168,2758,1981,1108,714,1117,2463,3295,2439"
1747,"2652,864,1133,1168,714,738,1191,1296,2098,1124,2204,50,2542,32,1187,2709,1203,484,1017,1117,1768,2456,1112,1156,2520,1135,2059,2959"
1748,"848,844,1159,909,714,843,1109,107,1143,1151,1115,444,1026,853,1176,852,972,1123,1849,1479,1019,1140,1161,1111,1107"
1749,"863,1840,844,864,843,1123,594,1147,2786,108,2874,848,2512,1169,1130,298,1128,1157,1160,1117,2817,1831,1174,157,1112,3390,3501"
1750,"2652,848,971,3249,843,2100,964,1276,1289,2786,852,1540,1768,1130,853,844,2427,2502,3652,32,3342,1140,1176,859,1105,1216,348,1030,1901,839"
1751,"2652,467,107,576,1450,1575,848,971,2100,860,538,3249,1421,1259,2263,852,2375,1158,3652,1149,582,1168,3278,3702,1293,1136,3385,2587,3511,3322"
1752,"1108,1107,1849,2709,2132,347,514,1149,576,2587,1117,2496,2652,1121,1111,1168,1133,2786,2489,288,972,1018,2558,859,1537"
1753,"2375,254,594,1105,580,3652,2786,3249,852,514,1107,2489,1109,107,1174,1143,288,1407,576,1140,1450,1479,863,803,738,444,240,528,1446"
1754,"288,1018,1585,1168,2749,1124,2375,1133,576,444,217,736,50,1503,1149,1537,594,108,1051,1178,2587,2137,528,1179,16,852,1479,25,1119"
1755,"1564,310,580,1108,971,107,1004,2204,1060,2652,514,860,2600,254,854,1789,859,444,839,2401,2711,1121,2100,1216,1994,856,850"
1756,"514,107,3342,2899,3511,3178,254,2558,1,2512,1004,2932,3322,50,2132,3278,3384,1789,971,3551,2163,859,444,2758,1994,1780,3670,2404,1179,1479"
1757,"1486,528,514,347,580,1026,285,254,2204,1108,1117,2375,1121,3239,1900,1107,2709,1839,2558,2489,1842,1174,1216,1111,581,1595"
1758,"1261,1023,1537,580,2702,1026,1486,2098,2945,3187,328,2203,932,25,755,217,977,1107,1108,1024,1789,240,1136"
1759,"803,3342,2652,1109,1174,1399,2375,107,1132,1849,1446,1450,738,2496,1744,1179,1407,1200,2481,3030,3551,576,514,1833,1585,1832,2502,3249"
1760,"347,1105,1026,580,584,1216,1174,526,1901,1282,860,574,427,2214,2470,371,1920,348,1017,1442,2232,1575,330,2593,575,582,1295,1768"
1761,"1274,1259,320,2427,2839,1278,2201,1275,1004,1109,1277,2497,1060,34,863,1276,1119,1133,50,1273,355,3166,1385,2684,1140,964,1479,2519,2795"
1762,"576,107,467,1849,2375,1125,1149,1109,1111,2709,288,1105,3342,1479,444,1289,972,1450,3511,1775,1486,1261,3295,371,254,2749,594,2945,1133"
1763,"1109,1179,1450,2587,1174,2512,2711,1619,576,2899,1200,1994,1,1832,1296,972,1782,3190,1546,1149,3430,1131,1008,21,1833,1216,1105,3319,2991,3623"
1764,"254,467,576,1738,1109,2593,1429,2786,1179,738,859,347,703,1200,1272,444,2427,1121,1421,1446,2652,746"
1765,"2652,2558,310,467,2899,514,288,1168,576,1849,2375,3511,107,2749,2496,2481,1124,3384,3551,2163,217,848,3342,1450,2776,3278,2309"
1766,"1450,1168,467,2100,1293,2308,576,1385,2587,3511,21,2774,2079,2959,1185,240,3032,102,2497,1136,2439,3322,254,3342,69,3385,2932,2491,1276"
1767,"1132,514,803,2899,2375,1174,3249,2558,714,852,1140,1111,864,1018,1124,1125,528,1143,3509,1216,240,3342,1849,1108,3652,1110"
1768,"1105,1060,2600,1009,1119,1187,1117,1141,1144,1203,1208,1197,1004,3135,1145,1008,3239,1202,803,1167,1841,1025,1133,1538,2858,2160,3430"
1769,"2786,2558,2652,2749,2204,1140,2401,2899,2945,2512,217,2203,2702,2163,2144,2489,2960,2776,2141,1156,2384,3310,2309,1153,2795,2958,2127,853,1,2483"
1770,"1849,1168,2600,2711,1789,1216,1821,2593,1026,3133,2059,1131,3294,1964,1994,2991,2160,2214,2587,1004,1179,1194,1296,1822,1213,3319,2014,1,1166"
1771,"2375,1111,1107,1121,254,1125,1026,528,864,1149,1486,3239,1051,576,3295,1276,50,3342,714,2335,1454,1162,3551,3462,1278,1450,3461,1179,2456,2461"
1772,"2652,1026,1121,2512,2163,843,844,848,1051,2144,3239,853,2786,893,1782,34,2776,2945,2502,2203,2204,863,2593,1107,1156,852,1211,2401,1118,1136"
1773,"288,514,2652,1849,310,594,1124,1486,2132,1564,1018,1619,580,2786,1174,145,2795,2401,2932,2079,6,3342,1454,2111,1121,3511,736,2137,2203"
1774,"107,576,467,3551,1051,1450,3511,3384,3342,848,3385,2959,1111,2587,3319,1261,577,3322,3249,1540,1421,1407,1168,2375,1537,1789,3278,2512,1385"
1775,"803,1109,254,1107,1132,1124,107,1168,288,1849,1019,1105,1133,594,2652,1119,528,1149,310,1121,1151,1018,576,108,1450,1026,972,864"
1776,"514,580,347,738,1174,1026,803,3342,1450,1575,1109,225,1399,1493,1060,2558,3030,1744,3239,2960,3319,308,320,47,1546"
1777,"1117,714,1486,528,1110,864,1161,1109,1130,863,803,1167,1107,1176,108,1157,1149,1139,1132,1133,862,2758,3442,1840,1119,3462,1896,32,848,1773"
1778,"347,2375,803,467,2558,3342,1132,2502,2899,1564,2204,2749,1450,1295,1121,1744,288,2481,2652,254,310,1849,1575,1619,1446,2079,3384"
1779,"2786,2558,2652,2496,2749,347,1121,1107,1744,2512,2132,1174,1126,217,1399,1278,2945,1450,1274,2481,1276,1619,2776,2519,2309,3551,320,1168"
1780,"310,1289,1144,1105,1109,803,1118,1111,1151,1775,1132,467,1179,3342,972,1149,1026,1849,3239,1141,1181,1840,1575,254,3135"
1781,"107,514,2512,1026,254,1818,1125,1187,1130,1004,1289,3178,1306,1815,1167,1803,2593,69,1170,3267,1179,1225,1237,2456,1248,1250,908,1824"
1782,"803,2652,2558,2204,1849,1132,2481,2960,2401,2163,2776,2899,2309,3310,1399,217,2144,2203,2512,2702,2384,2566,3652,2786,2959,743,2945,1151,3702"
1783,"1132,803,3652,2427,3249,3665,3509,1140,3092,1295,1503,1153,3430,3648,3702,1004,1818,1216,3190,2839,2666,2945,2132,3706,1124,1197,2795,2960,2098,2496"
1784,"310,514,576,580,2375,864,1259,1179,1149,1276,2709,1274,1517,1278,320,1117,2201,1109,1454,577,444,1277,1493,1124,528,1168,1200,3030,107"
1785,"3342,107,1486,254,3652,3509,3249,2427,1407,3665,3551,1126,2945,1107,3511,3092,700,2795,1537,1446,217,1170,1161,2839,1849,1121,714,1503,1818,1595"
1786,"2652,848,1168,107,2945,3249,803,576,3652,1132,2587,467,1537,2100,3509,3342,1178,3665,844,1130,843,3551,1980,1158,1157,1159,1450,1193,3278,863"
1787,"2652,107,347,1486,2786,580,217,1179,1161,47,2502,528,3190,2512,576,1849,2932,285,853,3511,1744,1109,108,2749,288,2348,2401,1832,428"
1788,"1174,1486,1105,1143,1768,1161,2489,108,528,1213,1585,859,444,2587,25,971,2795,1023,1124,2945,1133,1657,1479,594,2111,1144,1132,2098,1407"
1789,"2652,2786,1849,594,514,107,2401,217,2496,2489,3551,1124,2945,1140,3342,2749,3652,2960,2203,580,1121,2558,2309,2481,3511,2702,2384,1486"
1790,"2587,1450,2496,576,803,2709,738,254,467,1744,1107,1821,1149,347,3319,594,107,2375,2427,1399,2600,972,1109,1276,3190,3030,1132"
1791,"594,514,288,852,2786,1156,863,714,108,1140,1161,1124,1118,1117,803,1773,1130,2652,1486,1108,1132,859,860,839,1176,2132,1840,1115,240,1766"
1792,"254,347,2899,1619,2652,594,526,1744,1575,584,1107,2232,1295,1,2470,1442,1564,1121,11,467,1109,2945,145,330,574,3702,1546,1782,1537,2079"
1793,"254,444,3342,2899,1849,1107,1479,803,859,310,1121,107,217,1109,2786,1124,1026,1200,2401,467,1744,1132,2709,1450,2496,2014"
1794,"1107,107,1109,347,972,254,3342,444,514,2587,576,310,1026,1121,1775,1149,1019,1289,3132,2506,1789,2709,1179,1111,1151,3511,1155"
1795,"347,1174,576,254,1107,1149,1179,1121,1026,1111,528,2652,1125,1619,1109,2375,2129,1782,972,1744,34,1,1832,2711,2593,1505,859,3030,3295,3239"
1796,"803,1132,514,1187,859,3310,1197,2098,108,852,1140,1156,1153,1124,3133,3430,2109,1159,3190,1008,1849,3272,3135,1139,2054,1185,863,2587,3134"
1797,"803,1132,1486,1161,514,859,850,853,2558,862,1140,852,1156,714,2109,1118,1187,1165,1203,838,3204,1766,863,1176,1123,1185,848,1157"
1798,"803,1132,1108,580,2652,3249,3652,1117,863,2600,1133,3665,347,2587,714,848,1119,1191,852,1774,1176,1159,3509,3702,3178,3092,853,2014,3648"
1799,"288,594,2652,2786,514,217,1124,1174,1849,1261,108,1018,2558,1023,1537,2100,2945,2129,2839,1503,2702,310,1595,1119,3187,3249,1744,1585,1117"
1800,"2375,1107,2786,1744,1849,107,2652,254,1200,1121,1109,3342,1486,1124,514,217,1151,1018,1108,1399,3551,2132,1133,2502,2496,2203"
1801,"2652,580,803,1168,107,467,1026,1132,2100,1450,848,3249,576,1421,3187,1136,260,1185,1158,1789,1454,2587,47,2945,3219,280,1844,2893,34,538"
1802,"1109,310,2652,863,1125,1130,107,108,514,467,1105,1289,803,3342,1167,1124,1161,1818,852,848,1119,580,2204,859,1132,844,576,1140,2945"
1803,"107,2375,467,1849,2652,347,2558,576,444,3342,1124,700,3511,2932,1446,1450,738,3551,1987,371,1738,577,2709"
1804,"254,1121,514,1849,1107,1486,1276,1278,2132,1259,577,1109,580,1564,1274,1118,844,467,1454,2558,1277,2439,320,2204,1200,2214,859,1151,1130"
1805,"1108,1107,2652,1121,2496,2711,1486,254,2375,2749,1179,310,580,2132,852,2600,288,2786,1018,1585,2512,2203,1124,1117,803,217"
1806,"2375,1174,107,2899,347,514,310,2558,2932,444,576,2652,1450,738,577,1259,2163,467,371,3342,145,700,3511"
1807,"1124,576,254,467,1849,2375,107,1296,803,444,1018,1109,1133,1744,347,1479,1119,2600,2709,1789,1168,738,3190,1738,1132,1019,1004"
1808,"1067,709,2899,1134,2959,1,690,3509,3511,3198,3384,2163,1105,3342,3178,2557,1789,582,1109,3278,2776,2132,3127,1124,2559,3551,594,2144,3322,3513"
1809,"2652,2558,2749,254,2786,2204,2512,2960,2702,1107,2496,2401,2144,2309,2384,2795,1136,1564,3342,2489,217,1121,1179,2839,50,2899,2866,2141,853"
1810,"1486,864,844,843,1161,3652,853,852,848,50,3249,3665,1123,1130,1117,1176,3509,1193,1015,3204,1178,2006,714,1849,3648,1585,870,3108,3442,1136"
1811,"2652,2558,2786,803,1132,2512,2204,1105,2776,1051,853,2144,2401,2749,3310,2587,2502,2163,2702,2508,2309,2960,1780,217,3178,347,2483,2141,2203,3342"
1812,"2132,528,1274,1060,576,288,1277,2512,1276,1008,1151,310,2652,1454,2711,320,1109,2427,1832,3652,2508,2786"
1813,"2652,3249,852,1486,1023,1095,259,1733,1205,21,310,39,1585,2235,2376,34,3178,1100,2502,3652,2204,50,3037,57,1168,1821,1216,1385,1849"
1814,"2375,576,2709,1450,1407,1849,2959,107,467,738,2427,1517,1259,308,1595,3551,1454,1126,1149,1540,1298,1124,1730,444,2129,371,2519,254,700"
1815,"2652,107,254,2375,1107,467,1121,1450,1026,2945,2427,1179,32,1117,738,2100,3511,2959,1446,3239,1109,576,538,1407,3551,1110,528,3384,1517,628"
1816,"1849,1289,1818,1167,107,1168,577,254,444,1803,1248,576,2709,3187,1125,2375,3267,1821,1815,1980,1250,859,1213,1225,1253,1237,1133,1118,2512"
1817,"310,2375,1849,580,254,3342,1454,1125,3239,1407,1107,2652,1111,3509,1517,1450,2959,528,714,1121,576,1051,1276,1486,2709,1067,2899,1595,3551"
1818,"3342,254,1107,1026,3511,2558,355,577,1168,1004,2899,1121,3178,2163,3322,859,444,575,1479,3187,582,107,2709,3509,340,3278,3033,1898"
1819,"576,1107,803,254,1111,1109,1149,864,1125,2587,1132,848,1026,1121,714,1143,1450,107,972,467,528,1276,971,1289,2959,3239,2335,1168,3295,1840"
1820,"576,1179,1105,580,2652,859,2899,1174,2587,2512,254,3190,3319,2711,347,2709,1107,1789,1821,1818,1168,2991,1149,108,1125,803"
1821,"863,108,1133,1840,852,1117,3204,862,1157,1119,1139,1147,1033,866,1169,1766,1123,2919,1130,1019,2874,1132,1849,3082,2527,859,1193,1167,1091,860"
1822,"2375,1849,514,2652,594,580,288,1216,1789,254,3187,444,576,2711,1125,2600,2059,1964,1168,1289,2593,1107,2054,368,1564,3294,3249,3133,1965"
1823,"2899,2132,1619,2204,2163,526,1505,2232,348,2111,1442,2470,1216,1174,2167,3032,484,584,2100,2489,487,3509,787,330,864,1614"
1824,"1849,2132,1575,467,1105,577,1619,1450,1564,3178,2932,2652,145,2079,2506,582,3652,2163,2702,584,355,1109,575,1782,107,3509,1901"
1825,"2558,580,1564,310,1575,1026,1261,1295,1849,1109,145,3178,2932,2079,1782,2702,347,1546,2137,1155,328,577,1454,2401,495,2890,1537,1789"
1826,"864,2375,2899,714,576,528,1450,1117,3239,2600,2709,1111,1259,1179,1125,1149,1110,1203,1162,1060,2163,1278,1051,1296,1454,1185,1407"
1827,"2652,594,2786,310,254,2600,848,1486,3652,2945,288,3249,1168,3509,863,467,1130,1450,1107,844,3665,2100,1118,580,1124,1296,50,1537,852,1018"
1828,"2652,310,514,2749,2375,1105,217,1124,288,2786,1849,1564,1018,107,2137,1486,2496,1503,2932,993,2427,2502,2839,2489,2684,2132"
1829,"288,580,594,1018,864,1124,1136,2506,47,1119,1167,2192,528,1143,1114,310,145,217,736,1261,1125,2774,1585,21,371,1818,39,2132"
1830,"1121,1107,576,254,1149,972,2709,444,1200,1109,1821,3295,1935,1272,700,368,1479,2375,160,371,1179,1111,579,1822,1446,1775,2774,1131,2161,2014"
1831,"1849,2652,2749,514,288,107,580,1108,217,2496,2899,2786,2776,3342,3511,1124,594,2401,2163,2512,2203,2481,2945,3551,2309,2144,2375"
1832,"2132,1261,2702,1564,36,254,516,2932,328,2100,2144,1023,977,1501,2933,1537,3187,1105,259,1107,2795,57,2890,2308,1260,549,1121,241,514"
1833,"514,580,310,2652,2786,1849,594,288,217,1124,2749,3342,1564,107,50,444,1168,1486,1018,2496,2932,3249,467,2839,3511,1503,2137,2308,254"
1834,"2899,3342,1026,2163,1109,3511,2512,355,1289,1125,859,3509,3322,2557,582,3178,3278,2776,2506,1130,575,1200,1803,1167,1179,1818,254,2593"
1835,"1821,1133,1486,2587,1505,2711,852,1111,1107,1789,1026,1564,1289,3187,736,1008,2214,3133,803,1174,2263,285,993"
1836,"2496,2098,1140,1744,1124,1261,1537,310,288,1296,2587,844,594,580,2203,1168,1153,1174,108,1132,1884,3134,3193,2401,993,864"
1837,"1821,594,2132,1109,1149,580,3319,310,1486,514,1111,1289,2512,254,528,972,859,852,2899,1107,864,1167,1131,2587,576"
1838,"3384,1008,3342,3511,2932,3322,1149,2427,1197,1296,3278,3513,2711,1479,514,2404,1168,1446,1009,2512,3133,1789,2508,2959,528,2503,2958,288,217,467"
1839,"2375,2652,1849,576,2558,107,1450,3342,467,444,2587,2427,1124,3551,628,700,1479,2489,2401,3652,1272,371,1174,738,1446,1540,2161,1407,368"
1840,"107,254,528,1125,1849,1117,1107,1161,1111,864,1110,853,714,2456,1149,3239,1289,1004,467,3461,1193,3204,3511,1595,3462,862,2335,1157,2375,1176"
1841,"2652,347,2558,1849,288,2899,310,2749,2786,594,1261,2375,2795,1564,2132,2203,2945,1018,355,2163,582,2508,576,2137,1546,514,1619"
1842,"580,1537,1124,3652,864,1119,803,714,2945,2496,2684,1486,3509,2652,844,2899,108,254,1261,1117,1107,1849,2932,347,1018,1564"
